Reino,Filo,Classe,Ordem,Família,ID,Espécie,Autor,Nome Comum,Nome em Inglês,Natureza,Endemismo Mata Atlântica,Comportamento Migratório,Sensibilidade,Estado de SP (2018),Brasil (2018),IUCN (2021-1) ,CITES (2021) ,Localidade,Latitude,Longitude
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM30,Hydrochoerus hydrochaeris,"(Linnaeus, 1766)",capivara,Capybara,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Estadual Serra do Mar - Núcleo Curucutu,-23.98448891,-46.73835075
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM30,Hydrochoerus hydrochaeris,"(Linnaeus, 1766)",capivara,Capybara,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Invernada do Barro Branco,-23.46832755,-46.61850269
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM30,Hydrochoerus hydrochaeris,"(Linnaeus, 1766)",capivara,Capybara,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Clube de Campo São Paulo,-23.73314425,-46.72182615
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM30,Hydrochoerus hydrochaeris,"(Linnaeus, 1766)",capivara,Capybara,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Fazenda Capivari (Sabesp),-23.94569774,-46.68820596
Animalia,Chordata,Mammalia,Rodentia,Caviidae,MM30,Hydrochoerus hydrochaeris,"(Linnaeus, 1766)",capivara,Capybara,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Fazenda Castanheiras,-23.80855528,-46.65218496
Animalia,Chordata,Mammalia,Rodentia,Cuniculidae,MM31,Cuniculus paca,"(Linnaeus, 1766)",paca,Spotted Paca,NatAUT,NÃO,NA,NA,SP-NT,MMA-LC,IUCN-LC,CITES-III (Honduras),Refúgio da Vida Silvestre Anhanguera,-23.41227431,-46.78993552
Animalia,Chordata,Mammalia,Rodentia,Cuniculidae,MM31,Cuniculus paca,"(Linnaeus, 1766)",paca,Spotted Paca,NatAUT,NÃO,NA,NA,SP-NT,MMA-LC,IUCN-LC,CITES-III (Honduras),Parque Estadual da Cantareira,-23.43992262,-46.63708483
Animalia,Chordata,Mammalia,Rodentia,Cuniculidae,MM31,Cuniculus paca,"(Linnaeus, 1766)",paca,Spotted Paca,NatAUT,NÃO,NA,NA,SP-NT,MMA-LC,IUCN-LC,CITES-III (Honduras),Parque Estadual Serra do Mar - Núcleo Curucutu,-23.98448891,-46.73835075
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,MM32,Myocastor coypus,"(Molina, 1782)",ratão-do-banhado,Coypu,NatALOint,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Barragem do Guarapiranga,-23.67597714,-46.71441887
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,MM32,Myocastor coypus,"(Molina, 1782)",ratão-do-banhado,Coypu,NatALOint,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Burle Marx,-23.63227886,-46.72116091
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,MM32,Myocastor coypus,"(Molina, 1782)",ratão-do-banhado,Coypu,NatALOint,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Cidade de Toronto,-23.50379184,-46.72679147
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,MM32,Myocastor coypus,"(Molina, 1782)",ratão-do-banhado,Coypu,NatALOint,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Embu Mirim - Jararaú (Parque Planejado),-23.71235912,-46.78697536
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,MM32,Myocastor coypus,"(Molina, 1782)",ratão-do-banhado,Coypu,NatALOint,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Linear Castelo,-23.7138298,-46.71203005
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,MM32,Myocastor coypus,"(Molina, 1782)",ratão-do-banhado,Coypu,NatALOint,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Linear Nove de Julho,-23.72180902,-46.71476274
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,MM32,Myocastor coypus,"(Molina, 1782)",ratão-do-banhado,Coypu,NatALOint,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Linear São José,-23.72934955,-46.71877493
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,MM32,Myocastor coypus,"(Molina, 1782)",ratão-do-banhado,Coypu,NatALOint,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Piqueri,-23.52820519,-46.57388911
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,MM32,Myocastor coypus,"(Molina, 1782)",ratão-do-banhado,Coypu,NatALOint,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Praia de São Paulo,-23.69646422,-46.7153924
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,MM32,Myocastor coypus,"(Molina, 1782)",ratão-do-banhado,Coypu,NatALOint,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Natural Municipal Cratera de Colônia,-23.87973443,-46.70631089
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,MM32,Myocastor coypus,"(Molina, 1782)",ratão-do-banhado,Coypu,NatALOint,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Refúgio da Vida Silvestre Anhanguera,-23.41227431,-46.78993552
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,MM32,Myocastor coypus,"(Molina, 1782)",ratão-do-banhado,Coypu,NatALOint,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parques Estadual Bruno Covas + Ciclovia Rio Pinheiros,-23.59596551,-46.69524988
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,MM32,Myocastor coypus,"(Molina, 1782)",ratão-do-banhado,Coypu,NatALOint,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Clube Campestre São Paulo,-23.87682089,-46.65979663
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,MM32,Myocastor coypus,"(Molina, 1782)",ratão-do-banhado,Coypu,NatALOint,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Clube de Campo São Paulo,-23.73314425,-46.72182615
Animalia,Chordata,Mammalia,Rodentia,Echimyidae,MM32,Myocastor coypus,"(Molina, 1782)",ratão-do-banhado,Coypu,NatALOint,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Fazenda Castanheiras,-23.80855528,-46.65218496
Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,,Coendou sp.,"Lacépède, 1799",ouriço,Dwarf Porcupine,NA,NA,NA,NA,NA,NA,NA,NA,Parque Municipal Guabirobeira,-23.61683674,-46.43828583
Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,MM33,Coendou spinosus,"(Cuvier, 1823)",ouriço-cacheiro,Paraguayan Hairy Dwarf Porcupine,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-III (Uruguay),Parque Municipal do Carmo - Olavo Egydio Setubal,-23.57384163,-46.46432938
Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,MM33,Coendou spinosus,"(Cuvier, 1823)",ouriço-cacheiro,Paraguayan Hairy Dwarf Porcupine,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-III (Uruguay),Parque Municipal Jardim da Conquista,-23.62180973,-46.44637711
Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,MM33,Coendou spinosus,"(Cuvier, 1823)",ouriço-cacheiro,Paraguayan Hairy Dwarf Porcupine,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-III (Uruguay),Parque Municipal Linear do Córrego do Bispo,-23.45153927,-46.65727371
Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,MM33,Coendou spinosus,"(Cuvier, 1823)",ouriço-cacheiro,Paraguayan Hairy Dwarf Porcupine,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-III (Uruguay),Parque Municipal Linear Nove de Julho,-23.72180902,-46.71476274
Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,MM33,Coendou spinosus,"(Cuvier, 1823)",ouriço-cacheiro,Paraguayan Hairy Dwarf Porcupine,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-III (Uruguay),Parque Municipal Linear São José,-23.72934955,-46.71877493
Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,MM33,Coendou spinosus,"(Cuvier, 1823)",ouriço-cacheiro,Paraguayan Hairy Dwarf Porcupine,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-III (Uruguay),Parque Municipal Nascentes do Ribeirão Colônia,-23.84108773,-46.71925358
Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,MM33,Coendou spinosus,"(Cuvier, 1823)",ouriço-cacheiro,Paraguayan Hairy Dwarf Porcupine,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-III (Uruguay),Parque Municipal Piqueri,-23.52820519,-46.57388911
Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,MM33,Coendou spinosus,"(Cuvier, 1823)",ouriço-cacheiro,Paraguayan Hairy Dwarf Porcupine,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-III (Uruguay),Parque Natural Municipal Cratera de Colônia,-23.87973443,-46.70631089
Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,MM33,Coendou spinosus,"(Cuvier, 1823)",ouriço-cacheiro,Paraguayan Hairy Dwarf Porcupine,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-III (Uruguay),Parque Natural Municipal Itaim,-23.80741882,-46.71898656
Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,MM33,Coendou spinosus,"(Cuvier, 1823)",ouriço-cacheiro,Paraguayan Hairy Dwarf Porcupine,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-III (Uruguay),Parque Natural Municipal Jaceguava,-23.77937311,-46.77398676
Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,MM33,Coendou spinosus,"(Cuvier, 1823)",ouriço-cacheiro,Paraguayan Hairy Dwarf Porcupine,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-III (Uruguay),Parque Natural Municipal Varginha,-23.79955812,-46.67343581
Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,MM33,Coendou spinosus,"(Cuvier, 1823)",ouriço-cacheiro,Paraguayan Hairy Dwarf Porcupine,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-III (Uruguay),Refúgio da Vida Silvestre Anhanguera,-23.41227431,-46.78993552
Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,MM33,Coendou spinosus,"(Cuvier, 1823)",ouriço-cacheiro,Paraguayan Hairy Dwarf Porcupine,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-III (Uruguay),Parque Estadual da Cantareira,-23.43992262,-46.63708483
Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,MM33,Coendou spinosus,"(Cuvier, 1823)",ouriço-cacheiro,Paraguayan Hairy Dwarf Porcupine,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-III (Uruguay),Parque Estadual Serra do Mar - Núcleo Curucutu,-23.98448891,-46.73835075
Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,MM33,Coendou spinosus,"(Cuvier, 1823)",ouriço-cacheiro,Paraguayan Hairy Dwarf Porcupine,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-III (Uruguay),Invernada do Barro Branco,-23.46832755,-46.61850269
Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,MM33,Coendou spinosus,"(Cuvier, 1823)",ouriço-cacheiro,Paraguayan Hairy Dwarf Porcupine,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-III (Uruguay),Fazenda Capivari (Sabesp),-23.94569774,-46.68820596
Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,MM33,Coendou spinosus,"(Cuvier, 1823)",ouriço-cacheiro,Paraguayan Hairy Dwarf Porcupine,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,CITES-III (Uruguay),Fazenda Castanheiras,-23.80855528,-46.65218496
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,,Delomys sp.,"Thomas, 1917",rato-do-mato,Forest Rat,NA,NA,NA,NA,NA,NA,NA,NA,Parque Natural Municipal Cratera de Colônia,-23.87973443,-46.70631089
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,,Delomys sp.,"Thomas, 1917",rato-do-mato,Forest Rat,NA,NA,NA,NA,NA,NA,NA,NA,Sítio Roda d'Água,-23.85421193,-46.76990913
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM34,Delomys sublineatus,"(Thomas, 1903)",rato-do-mato,Pallid Atlantic Forest Rat,NatAUT,EndMA,NA,NA,SP-NT,MMA-LC,IUCN-LC,NL,Parque Estadual da Cantareira,-23.43992262,-46.63708483
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,,Delomys cf. sublineatus,"(Thomas, 1903)",rato-do-mato,Pallid Atlantic Forest Rat,NatAUT,EndMA,NA,NA,SP-NT,MMA-LC,IUCN-LC,NL,Fazenda Capivari (Sabesp),-23.94569774,-46.68820596
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,,Delomys cf. sublineatus,"(Thomas, 1903)",rato-do-mato,Pallid Atlantic Forest Rat,NatAUT,EndMA,NA,NA,SP-NT,MMA-LC,IUCN-LC,NL,Sítio Roda d'Água,-23.85421193,-46.76990913
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,,Akodon sp.,"Meyen, 1833",rato-do-chão,Grass Mouse,NA,NA,NA,NA,NA,NA,NA,NA,Parque Municipal CEMUCAM (Centro Municipal de Campismo),-23.60951164,-46.84707674
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,,Akodon sp.,"Meyen, 1833",rato-do-chão,Grass Mouse,NA,NA,NA,NA,NA,NA,NA,NA,Fazenda Castanheiras,-23.80855528,-46.65218496
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM35,Akodon montensis,"Thomas, 1913",rato-do-chão,Montane Grass Mouse,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Natural Municipal Cratera de Colônia,-23.87973443,-46.70631089
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM35,Akodon montensis,"Thomas, 1913",rato-do-chão,Montane Grass Mouse,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Estadual da Cantareira,-23.43992262,-46.63708483
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,,Akodon cf. montensis,"Thomas, 1913",rato-do-chão,Montane Grass Mouse,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Sítio Roda d'Água,-23.85421193,-46.76990913
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM36,Akodon cf. serrensis,"Thomas, 1902",rato-do-chão,Serra do Mar Grass Mouse,NatAUT,EndMA,NA,NA,NL,NL,IUCN-LC,NL,Fazenda Capivari (Sabesp),-23.94569774,-46.68820596
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM36,Akodon cf. serrensis,"Thomas, 1902",rato-do-chão,Serra do Mar Grass Mouse,NatAUT,EndMA,NA,NA,NL,NL,IUCN-LC,NL,Sítio Roda d'Água,-23.85421193,-46.76990913
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM37,Bibimys labiosus,"(Winge, 1887)",rato-do-chão,Large-lipped Crimson-nosed Rat,NatAUT,EndMA,NA,NA,SP-NT,MMA-LC,IUCN-LC,NL,Parque Natural Municipal Cratera de Colônia,-23.87973443,-46.70631089
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM37,Bibimys labiosus,"(Winge, 1887)",rato-do-chão,Large-lipped Crimson-nosed Rat,NatAUT,EndMA,NA,NA,SP-NT,MMA-LC,IUCN-LC,NL,Parque Estadual da Cantareira,-23.43992262,-46.63708483
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM37,Bibimys labiosus,"(Winge, 1887)",rato-do-chão,Large-lipped Crimson-nosed Rat,NatAUT,EndMA,NA,NA,SP-NT,MMA-LC,IUCN-LC,NL,Fazenda Capivari (Sabesp),-23.94569774,-46.68820596
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM38,Brucepattersonius sp.,"Hershkovitz, 1998",rato-do-chão,Akodont,NA,NA,NA,NA,NA,NA,NA,NA,Parque Municipal CEMUCAM (Centro Municipal de Campismo),-23.60951164,-46.84707674
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM38,Brucepattersonius sp.,"Hershkovitz, 1998",rato-do-chão,Akodont,NA,NA,NA,NA,NA,NA,NA,NA,Parque Natural Municipal Cratera de Colônia,-23.87973443,-46.70631089
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM38,Brucepattersonius sp.,"Hershkovitz, 1998",rato-do-chão,Akodont,NA,NA,NA,NA,NA,NA,NA,NA,Fazenda Capivari (Sabesp),-23.94569774,-46.68820596
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM38,Brucepattersonius sp.,"Hershkovitz, 1998",rato-do-chão,Akodont,NA,NA,NA,NA,NA,NA,NA,NA,Sítio Roda d'Água,-23.85421193,-46.76990913
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM39,Oxymycterus dasytrichus,"(Schinz, 1821)",rato-do-brejo,Northern Atlantic Forest Hocicudo,NatAUT,EndMA,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Estadual da Cantareira,-23.43992262,-46.63708483
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM39,Oxymycterus dasytrichus,"(Schinz, 1821)",rato-do-brejo,Northern Atlantic Forest Hocicudo,NatAUT,EndMA,NA,NA,NL,MMA-LC,IUCN-LC,NL,Fazenda Capivari (Sabesp),-23.94569774,-46.68820596
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,,Oxymycterus cf. dasytrichus,"(Schinz, 1821)",rato-do-brejo,Northern Atlantic Forest Hocicudo,NatAUT,EndMA,NA,NA,NL,MMA-LC,IUCN-LC,NL,Sítio Roda d'Água,-23.85421193,-46.76990913
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM40,Oxymycterus quaestor,"Thomas, 1903",rato-do-brejo,Quaestor Hocicudo,NatAUT,EndMA,NA,NA,SP-NT,MMA-LC,IUCN-LC,NL,Parque Municipal CEMUCAM (Centro Municipal de Campismo),-23.60951164,-46.84707674
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM41,Oxymycterus rufus,"(G. Fischer, 1814)",rato-do-brejo,Rufous Hocicudo,NatAUT,EndMA,NA,NA,NL,MMA-DD,IUCN-LC,NL,Parque Municipal CEMUCAM (Centro Municipal de Campismo),-23.60951164,-46.84707674
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM42,Thaptomys nigrita,"(Lichtenstein, 1829)",rato-pitoco,Ebony Grass Mouse,NatAUT,EndMA,NA,NA,SP-NT,MMA-LC,IUCN-LC,NL,Parque Natural Municipal Cratera de Colônia,-23.87973443,-46.70631089
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM42,Thaptomys nigrita,"(Lichtenstein, 1829)",rato-pitoco,Ebony Grass Mouse,NatAUT,EndMA,NA,NA,SP-NT,MMA-LC,IUCN-LC,NL,Parque Estadual da Cantareira,-23.43992262,-46.63708483
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM42,Thaptomys nigrita,"(Lichtenstein, 1829)",rato-pitoco,Ebony Grass Mouse,NatAUT,EndMA,NA,NA,SP-NT,MMA-LC,IUCN-LC,NL,Estação Evangelista de Souza,-23.9276895,-46.64772491
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,,Euryoryzomys sp.,"Weksler, Percequillo & Voss, 2006",rato-do-mato,Rice Rat,NA,NA,NA,NA,NA,NA,NA,NA,Estação Evangelista de Souza,-23.9276895,-46.64772491
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM43,Euryoryzomys russatus,"(Wagner, 1848)",rato-do-mato,Russet Rice Rat,NatAUT,EndMA,NA,NA,SP-NT,MMA-LC,IUCN-LC,NL,Parque Natural Municipal Cratera de Colônia,-23.87973443,-46.70631089
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM43,Euryoryzomys russatus,"(Wagner, 1848)",rato-do-mato,Russet Rice Rat,NatAUT,EndMA,NA,NA,SP-NT,MMA-LC,IUCN-LC,NL,Parque Estadual da Cantareira,-23.43992262,-46.63708483
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM43,Euryoryzomys russatus,"(Wagner, 1848)",rato-do-mato,Russet Rice Rat,NatAUT,EndMA,NA,NA,SP-NT,MMA-LC,IUCN-LC,NL,Sítio Roda d'Água,-23.85421193,-46.76990913
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM44,Oecomys sp.,"Thomas, 1906",rato-da-árvore,Rice Rat,NA,NA,NA,NA,NA,NA,NA,NA,Parque Natural Municipal Cratera de Colônia,-23.87973443,-46.70631089
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,,Oligoryzomys sp.,"Bangs, 1900",rato-do-mato,Calilargo,NA,NA,NA,NA,NA,NA,NA,NA,Refúgio da Vida Silvestre Anhanguera,-23.41227431,-46.78993552
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,,Oligoryzomys sp.,"Bangs, 1900",rato-do-mato,Calilargo,NA,NA,NA,NA,NA,NA,NA,NA,Fazenda Castanheiras,-23.80855528,-46.65218496
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM45,Oligoryzomys flavescens,"(Waterhouse, 1837)",rato-do-mato,Flavescent Colilargo,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Estadual da Cantareira,-23.43992262,-46.63708483
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,,Oligoryzomys cf. flavescens,"(Waterhouse, 1837)",rato-do-mato,Flavescent Colilargo,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Fazenda Capivari (Sabesp),-23.94569774,-46.68820596
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,,Oligoryzomys cf. flavescens,"(Waterhouse, 1837)",rato-do-mato,Flavescent Colilargo,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Sítio Roda d'Água,-23.85421193,-46.76990913
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM46,Oligoryzomys nigripes,"(Olfers, 1818)",rato-do-mato,Black-footed Colilargo,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal CEMUCAM (Centro Municipal de Campismo),-23.60951164,-46.84707674
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM46,Oligoryzomys nigripes,"(Olfers, 1818)",rato-do-mato,Black-footed Colilargo,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Jardim Primavera - Aterro Jacuí,-23.50208966,-46.45975531
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM46,Oligoryzomys nigripes,"(Olfers, 1818)",rato-do-mato,Black-footed Colilargo,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Natural Municipal Cratera de Colônia,-23.87973443,-46.70631089
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM46,Oligoryzomys nigripes,"(Olfers, 1818)",rato-do-mato,Black-footed Colilargo,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Estadual da Cantareira,-23.43992262,-46.63708483
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM46,Oligoryzomys nigripes,"(Olfers, 1818)",rato-do-mato,Black-footed Colilargo,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Estadual Serra do Mar - Núcleo Curucutu,-23.98448891,-46.73835075
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,,Oligoryzomys cf. nigripes,"(Olfers, 1818)",rato-do-mato,Black-footed Colilargo,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal CEMUCAM (Centro Municipal de Campismo),-23.60951164,-46.84707674
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,,Oligoryzomys cf. nigripes,"(Olfers, 1818)",rato-do-mato,Black-footed Colilargo,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Sítio Roda d'Água,-23.85421193,-46.76990913
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM47,Sooretamys angouya,"(Fischer, 1814)",rato-do-mato,Angouya Rice Rat,NatAUT,EndMA,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal CEMUCAM (Centro Municipal de Campismo),-23.60951164,-46.84707674
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM48,Rhagomys sp.,"Thomas, 1917",rato-vermelho,Arboreal Mouse,NA,NA,NA,NA,NA,NA,NA,NA,Fazenda Capivari (Sabesp),-23.94569774,-46.68820596
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM49,Juliomys sp.,"González, 2000",rato-do-mato,Juliomys,NA,NA,NA,NA,NA,NA,NA,NA,Parque Natural Municipal Cratera de Colônia,-23.87973443,-46.70631089
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,MM49,Juliomys sp.,"González, 2000",rato-do-mato,Juliomys,NA,NA,NA,NA,NA,NA,NA,NA,Sítio Roda d'Água,-23.85421193,-46.76990913
Animalia,Chordata,Mammalia,Rodentia,Muridae,MM50,Mus musculus,"(Linnaeus, 1758)",camudongo,House Mouse,ExINV,NA,NA,NA,NL,NL,IUCN-LC,NL,Parque Estadual da Cantareira,-23.43992262,-46.63708483
Animalia,Chordata,Mammalia,Rodentia,Muridae,MM50,Mus musculus,"(Linnaeus, 1758)",camudongo,House Mouse,ExINV,NA,NA,NA,NL,NL,IUCN-LC,NL,Invernada do Barro Branco,-23.46832755,-46.61850269
Animalia,Chordata,Mammalia,Rodentia,Muridae,MM50,Mus musculus,"(Linnaeus, 1758)",camudongo,House Mouse,ExINV,NA,NA,NA,NL,NL,IUCN-LC,NL,Fazenda Capivari (Sabesp),-23.94569774,-46.68820596
Animalia,Chordata,Mammalia,Rodentia,Muridae,MM51,Rattus norvegicus,"(Berkenhout, 1769)",ratazana,Brown Rat,ExINV,NA,NA,NA,NL,NL,IUCN-LC,NL,Parque Municipal Embu Mirim - Jararaú (Parque Planejado),-23.71235912,-46.78697536
Animalia,Chordata,Mammalia,Rodentia,Muridae,MM51,Rattus norvegicus,"(Berkenhout, 1769)",ratazana,Brown Rat,ExINV,NA,NA,NA,NL,NL,IUCN-LC,NL,Parque Municipal Ibirapuera,-23.58672005,-46.65747789
Animalia,Chordata,Mammalia,Rodentia,Muridae,MM51,Rattus norvegicus,"(Berkenhout, 1769)",ratazana,Brown Rat,ExINV,NA,NA,NA,NL,NL,IUCN-LC,NL,Parque Municipal Linear Cipoaba,-23.62635556,-46.46717683
Animalia,Chordata,Mammalia,Rodentia,Muridae,MM51,Rattus norvegicus,"(Berkenhout, 1769)",ratazana,Brown Rat,ExINV,NA,NA,NA,NL,NL,IUCN-LC,NL,Parque Municipal Linear Guaratiba,-23.55306978,-46.42162323
